2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Streptomyces phage SV1
7	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Tevenvirinae	Sp18virus	Escherichia phage vB_EcoM_VR26
11	Viruses	ssDNA viruses	Inoviridae	unclassified Inoviridae	Ralstonia phage 1 NP-2014
12	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Burkholderia phage BcepGomr
8	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Listeria phage LP-048
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lambdavirus	unclassified Lambda-like viruses	Enterobacteria phage HK225
36	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Pseudomonas phage Lu11
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Sfi11virus	Streptococcus phage 858
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	L5virus	Mycobacterium phage Jasper
9	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lambdavirus	unclassified Lambda-like viruses	Enterobacteria phage mEp460
10	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Pectobacterium phage PM1
89	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Synechococcus phage S-SKS1
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Sitaravirus	Paenibacillus phage Rani
75	Viruses	dsDNA viruses, no RNA stage	Phycodnaviridae	Phaeovirus	Ectocarpus siliculosus virus 1
17	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Tevenvirinae	Js98virus	Enterobacteria phage IME08
9	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lambdavirus	Escherichia virus HK022
23	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Streptococcus phage Dp-1
21	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Andromedavirus	Bacillus virus Andromeda
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Burkholderia phage BcepNazgul
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Enterobacteria phage HK544
125	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Pseudomonas phage F8
24	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Bxz1virus	Mycobacterium phage Gizmo
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Peduovirinae	P2virus	Enterobacteria phage P4
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	L5virus	Mycobacterium phage Lockley
26	Viruses	dsDNA viruses, no RNA stage	Iridoviridae	Lymphocystivirus	unclassified Lymphocystivirus	Lymphocystis disease virus - isolate China
8	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Triavirus	Staphylococcus phage 3A
15	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Erwinia phage phiEt88
10	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Alphabaculovirus	Euproctis pseudoconspersa nucleopolyhedrovirus
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Che8virus	Mycobacterium phage Drago
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Spounavirinae	Twortvirus	unclassified Twortlikevirus	Staphylococcus phage vB_SauM_Romulus
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Streptococcus phage phiNJ2
8	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Serratia phage Eta
43	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Nit1virus	Bacillus phage Grass
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Staphylococcus phage DW2
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Sk1virus	Lactococcus virus jj50
1	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Alphabaculovirus	unclassified Alphabaculovirus	Choristoneura rosaceana alphabaculovirus
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage Hosp
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Tevenvirinae	Sp18virus	Shigella phage SP18
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Che8virus	Mycobacterium phage Avani
8	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage Kampy
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Aeromonas phage vB_AsaM-56
7	Viruses	dsDNA viruses, no RNA stage	Herpesvirales	Herpesviridae	Alphaherpesvirinae	Varicellovirus	Suid alphaherpesvirus 1
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Pseudomonas phage JBD5
12	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Bordetella virus BPP1
7	Viruses	ssRNA viruses	ssRNA positive-strand viruses, no DNA stage	Closteroviridae	Crinivirus	Cucurbit yellow stunting disorder virus
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Erwinia phage Ea9-2
3	Viruses	ssRNA viruses	ssRNA positive-strand viruses, no DNA stage	Closteroviridae	Crinivirus	Tomato infectious chlorosis virus
7	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Vibrio phage CP-T1
15	Viruses	dsDNA viruses, no RNA stage	Iridoviridae	Iridovirus	Invertebrate iridescent virus 6
2	Viruses	ssRNA viruses	ssRNA positive-strand viruses, no DNA stage	Closteroviridae	unclassified Closteroviridae	Carnation yellow fleck virus
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Bacillus phage PM1
10	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Pseudomonas phage OBP
22	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Cellulophaga phage phi38:1
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Vibrio phage VPUSM 8
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Chivirus	Salmonella phage SPN19
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Guernseyvirinae	Jerseyvirus	Salmonella phage SETP3
1	Viruses	unclassified bacterial viruses	Rhodococcus phage REQ3
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Lactobacillus phage phi jlb1
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	P70virus	Listeria phage P70
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Acinetobacter phage IME_AB3
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Bclasvirinae	Rosebushvirus	Mycobacterium phage Rosebush
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	unclassified Sp6likevirus	Lelliottia phage phD2B
47	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Synechococcus phage S-SM1
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Vp5virus	Vibrio phage VP2
12	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Tevenvirinae	T4virus	Escherichia phage vB_EcoM_ACG-C40
1	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Alphabaculovirus	Epiphyas postvittana nucleopolyhedrovirus
9	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lambdavirus	unclassified Lambda-like viruses	Enterobacteria phage cdtI
11	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	unassigned Autographivirinae	Synechococcus phage Syn5
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Phic31virus	Streptomyces phage phiC31
35	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lactococcus phage phiL47
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Pa6virus	Propionibacterium phage P9.1
34	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Streptomyces phage Sujidade
7	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage 20ES
27	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Erwinia phage Ea35-70
9	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Elvirus	Pseudomonas phage EL
11	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Tevenvirinae	T4virus	Escherichia phage AR1
9	Viruses	dsDNA viruses, no RNA stage	Herpesvirales	Herpesviridae	Alphaherpesvirinae	Varicellovirus	Cercopithecine alphaherpesvirus 9
13	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	T5virus	Salmonella virus SPC35
1	Viruses	dsDNA viruses, no RNA stage	Herpesvirales	Herpesviridae	Gammaherpesvirinae	Lymphocryptovirus	Callitrichine gammaherpesvirus 3
12	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Cd119virus	Clostridium virus phiCD27
16	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Sepvirinae	Nona33virus	Escherichia phage Stx2 II
25	Viruses	dsDNA viruses, no RNA stage	unclassified dsDNA phages	Synechococcus phage S-CBP3
66	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Burkholderia virus BcepF1
30	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Synechococcus phage S-CBS3
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Pseudomonas phage JBD24
3	Viruses	dsDNA viruses, no RNA stage	Herpesvirales	Herpesviridae	Alphaherpesvirinae	Simplexvirus	Chimpanzee herpesvirus strain 105640
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage Chy4
2	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Alphabaculovirus	Leucania separata nucleopolyhedrovirus
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Bacillus virus 1
9	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Phieco32virus	Escherichia phage ECBP2
13	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Pectobacterium phage ZF40
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Sepvirinae	Tl2011virus	Escherichia phage TL-2011c
13	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Septima3virus	Pseudomonas phage 73
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Enterococcus phage phiFL4A
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Cecivirus	Bacillus virus 250
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	N4virus	unclassified N4likevirus	Achromobacter phage phiAxp-3
54	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Synechococcus phage S-SSM4
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Che9cvirus	Mycobacterium phage Brujita
11	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Tevenvirinae	T4virus	Enterobacteria phage RB27
11	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Tevenvirinae	T4virus	Enterobacteria phage RB3
11	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Tevenvirinae	T4virus	Enterobacteria phage RB68
7	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Alphabaculovirus	Agrotis ipsilon multiple nucleopolyhedrovirus
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Guernseyvirinae	Jerseyvirus	Salmonella phage Jersey
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Che8virus	Mycobacterium phage PMC
10	Viruses	unclassified bacterial viruses	Phage Gifsy-2
18	Viruses	dsDNA viruses, no RNA stage	Poxviridae	Chordopoxvirinae	Orthopoxvirus	Cowpox virus
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	L5virus	Mycobacterium phage Violet
8	Viruses	ssRNA viruses	ssRNA positive-strand viruses, no DNA stage	Closteroviridae	Crinivirus	Lettuce infectious yellows virus
13	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	T7virus	Vibrio phage N4
94	Viruses	dsDNA viruses, no RNA stage	unclassified dsDNA viruses	Pithovirus sibericum
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Klebsiella phage 0507-KN2-1
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	C5virus	Lactobacillus phage Ld25A
1	Viruses	ssDNA viruses	Inoviridae	unassigned Inoviridae	Ralstonia phage PE226
14	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	P23virus	Thermus phage P2345
45	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Synechococcus phage S-CAM1
1	Viruses	ssDNA viruses	Inoviridae	Inovirus	unclassified Inovirus	Ralstonia phage RSS0
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Bclasvirinae	Pipefishvirus	Mycobacterium phage Bernardo
25	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Bxz1virus	Mycobacterium phage Astraea
22	Viruses	dsDNA viruses, no RNA stage	Marseillevirus	Marseillevirus marseillevirus
20	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Pseudomonas phage TL
22	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Clostridium phage c-st
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Pa6virus	Propionibacterium phage P104A
22	Viruses	dsDNA viruses, no RNA stage	Iridoviridae	Iridovirus	Wiseana iridescent virus
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Bernal13virus	Mycobacterium phage Bernal13
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage Phelemich
8	Viruses	dsDNA viruses, no RNA stage	unclassified dsDNA phages	Oenococcus phage phi9805
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Cp220virus	Campylobacter virus CP220
24	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Bxz1virus	Mycobacterium phage Cali
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	L5virus	Mycobacterium phage SkiPole
10	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Xylella phage Xfas53
12	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Clostridium phage phiCTP1
12	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Tevenvirinae	T4virus	Enterobacteria phage RB51
2	Viruses	ssRNA viruses	ssRNA positive-strand viruses, no DNA stage	Closteroviridae	Closterovirus	Mint virus 1
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Shewanella phage Spp001
1	Viruses	Retro-transcribing viruses	Caulimoviridae	Badnavirus	Piper yellow mottle virus
19	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Enterobacteria phage IME10
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Gilesvirus	Mycobacterium phage Giles
7	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Streptococcus phage 315.6
24	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	P22virus	Salmonella phage ST160
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Corynebacterium phage BFK20
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Bclasvirinae	Rosebushvirus	Mycobacterium phage Qyrzula
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage AnnaL29
33	Viruses	dsDNA viruses, no RNA stage	unclassified dsDNA phages	Cyanophage KBS-P-1A
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Septima3virus	Burkholderia phage KL1
4	Viruses	ssDNA viruses	Inoviridae	Lineavirus	Escherichia virus I22
9	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Prtbvirus	Brucella phage Pr
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Tunavirinae	Rogue1virus	Escherichia phage e4/1c
15	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Staphylococcus phage P954
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Chivirus	Salmonella phage FSLSP030
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Spounavirinae	Spo1virus	unclassified SPO1-like viruses	Staphylococcus phage Sb-1
30	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lambdavirus	unclassified Lambda-like viruses	Enterobacteria phage BP-4795
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Septima3virus	Pseudomonas phage vB_Pae-Kakheti25
8	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage Blue7
5	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Alphabaculovirus	unclassified Alphabaculovirus	Lymantria xylina MNPV
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Salmonella phage vB_SenS-Ent3
127	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	unclassified Pbunalikevirus	Pseudomonas phage NH-4
8	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage Nyxis
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Bclasvirinae	Pg1virus	Mycobacterium phage Suffolk
4	Viruses	unclassified bacterial viruses	Streptococcus phage K13
18	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Triavirus	Staphylococcus phage 42E
13	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Pseudomonas phage phiPSA1
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Azospirillum phage Cd
14	Viruses	dsDNA viruses, no RNA stage	Iridoviridae	Ranavirus	Frog virus 3
19	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Vibrio phage VvAW1
30	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Streptomyces phage Zemlya
16	Viruses	unassigned viruses	Muscavirus	Musca domestica salivary gland hypertrophy virus
1	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Betabaculovirus	Plutella xylostella granulovirus
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Dickeya virus Limestone
30	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Cellulophaga phage phi14:2
1	Viruses	ssRNA viruses	ssRNA positive-strand viruses, no DNA stage	Nidovirales	Mesoniviridae	unclassified Mesoniviridae	Meno virus
14	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	T7virus	Enterobacteria phage T7
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Clavibacter phage CMP1
3	Viruses	dsDNA viruses, no RNA stage	Poxviridae	Chordopoxvirinae	Avipoxvirus	Fowlpox virus
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Sk1virus	Lactococcus virus sk1
8	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Croceibacter phage P2559S
7	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	unclassified Autographivirinae	Cronobacter phage Dev2
19	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Phicbkvirus	Caulobacter virus Karma
167	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Planktothrix phage PaV-LD
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Pa6virus	Propionibacterium phage P1.1
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Sap6virus	Enterococcus phage VD13
12	Viruses	dsDNA viruses, no RNA stage	Ascoviridae	Ascovirus	Trichoplusia ni ascovirus 2c
11	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Tevenvirinae	T4virus	Escherichia phage vB_EcoM_112
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Bacillus phage phi4B1
16	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Bacillus phage phi4J1
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Streptococcus phage SM1
3	Viruses	dsDNA viruses, no RNA stage	Herpesvirales	unclassified Herpesvirales	Abalone herpesvirus Victoria/AUS/2009
7	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Escherichia phage phiV10
11	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Enterococcus phage phiEf11
10	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Listeria phage B054
10	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Phietavirus	Staphylococcus phage CNPH82
8	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Triavirus	Staphylococcus phage Ipla35
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Listeria phage B025
17	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Send513virus	Mycobacterium phage Papyrus
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Spounavirinae	unassigned Spounavirinae	Enterococcus phage phiEF24C
16	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	unassigned Autographivirinae	Prochlorococcus phage P-SSP7
22	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Vequintavirinae	Pectobacterium phage phiTE
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Bronvirus	Mycobacterium phage Rumpelstiltskin
1	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Staphylococcus phage StB27
5	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Vibrio phage PVA1
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Clostridium phage CDMH1
37	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Prochlorococcus phage P-SSM3
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Phietavirus	Staphylococcus phage Ipla7
19	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Phicbkvirus	Caulobacter virus phiCbK
12	Viruses	dsDNA viruses, no RNA stage	Iridoviridae	Chloriridovirus	Invertebrate iridescent virus 3
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	L5virus	Mycobacterium phage Euphoria
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Pseudomonas phage PaP1
14	Viruses	ssRNA viruses	ssRNA positive-strand viruses, no DNA stage	Closteroviridae	Crinivirus	Bean yellow disorder virus
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Lactobacillus phage Lv-1
10	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Psychrobacter phage Psymv2
11	Viruses	ssRNA viruses	ssRNA positive-strand viruses, no DNA stage	Closteroviridae	Closterovirus	unclassified Closterovirus	Grapevine rootstock stem lesion associated virus
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Pseudomonas phage JD024
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	N4virus	unclassified N4likevirus	Dinoroseobacter phage DFL12phi1
11	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Spounavirinae	Kayvirus	Staphylococcus phage S25-3
29	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Cjw1virus	Mycobacterium phage Cjw1
15	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	T7virus	Morganella phage MmP1
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage Dreamboat
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Picovirinae	unclassified Picovirinae	Clostridium phage phiZP2
36	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	P22virus	Shigella phage Sf6
17	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Xanthomonas phage OP2
17	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Synechococcus phage S-CBS4
8	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Charlievirus	Mycobacterium phage Charlie
1	Viruses	ssDNA viruses	Inoviridae	unassigned Inoviridae	Ralstonia phage RSS1
1	Viruses	ssRNA viruses	ssRNA positive-strand viruses, no DNA stage	Closteroviridae	Ampelovirus	Grapevine leafroll-associated virus 5
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	G7cvirus	Escherichia phage Bp4
22	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Pelagibacter phage HTVC011P
13	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Tevenvirinae	T4virus	Acinetobacter phage Acj61
1	Viruses	ssDNA viruses	unclassified ssDNA viruses	Cellulophaga phage phi48:2
6	Viruses	dsDNA viruses, no RNA stage	Baculoviridae	Alphabaculovirus	unclassified Alphabaculovirus	Hemileuca sp. nucleopolyhedrovirus
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Bclasvirinae	Pg1virus	Mycobacterium phage Orion
9	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Gordonia phage GTE5
21	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Bxz1virus	Mycobacterium phage MoMoMixon
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Liberibacter phage SC1
12	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	T7virus	Enterobacteria phage BA14
14	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	T5virus	Escherichia virus DT57C
7	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Vibrio phage vB_VchM-138
2	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage Jolie2
6	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	T7virus	Pseudomonas phage Phi-S1
13	Viruses	dsDNA viruses, no RNA stage	Poxviridae	Chordopoxvirinae	Orthopoxvirus	Camelpox virus
26	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Bacillus phage BCD7
9	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Spounavirinae	Kayvirus	Staphylococcus phage S25-4
29	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Siphoviridae	Mycobacterium phage Quink
4	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Myoviridae	Peduovirinae	Hpunalikevirus	Aeromonas phage phiO18P
3	Viruses	dsDNA viruses, no RNA stage	Caudovirales	Podoviridae	Autographivirinae	unclassified phiKMV-like phages	Cronobacter phage vB_CskP_GAP227
